470,481,806,519,497,503
474,479,808,523,499,503
480,476,810,520,502,503
480,477,811,521,503,504
482,475,811,521,503,503
481,476,811,522,503,503
478,478,811,520,504,501
476,478,810,521,503,501
474,481,811,523,503,501
472,486,811,522,504,501
473,487,811,521,505,501
472,491,811,523,505,501
473,500,810,523,507,502
473,501,811,521,508,502
474,504,811,519,509,503
474,510,808,524,507,503
473,515,807,524,505,503
475,520,808,522,505,504
475,521,807,523,505,505
476,527,803,523,503,506
475,530,805,522,501,507
473,530,805,522,499,507
476,533,804,524,500,508
482,540,802,522,499,511
482,541,802,520,499,511
482,542,802,522,498,512
482,543,802,522,498,513
473,542,801,522,496,516
470,540,801,522,496,516
466,537,801,519,494,517
465,533,801,524,495,516
461,532,800,521,493,518
460,530,801,522,493,518
462,530,802,523,495,517
459,526,802,522,493,518
457,527,802,522,491,518
459,526,802,521,493,518
458,525,801,521,492,518
459,527,801,522,493,518
457,530,800,519,490,518
459,524,800,520,493,517
458,531,802,522,491,518
463,536,802,521,493,517
463,540,801,521,491,519
465,541,801,521,491,518
463,540,801,523,491,519
465,541,799,525,491,518
463,537,800,524,492,518
463,536,800,520,493,518
464,536,801,524,494,518
463,534,800,521,494,518
461,529,799,521,494,519
458,522,799,520,492,519
457,522,799,523,492,519
457,517,799,521,492,518
459,511,799,525,492,518
458,513,799,521,492,518
457,507,798,525,490,518
456,502,798,521,487,516
462,495,798,524,488,516
460,499,796,519,490,514
458,500,799,523,489,514
459,508,798,521,493,513
457,509,798,520,491,513
456,511,800,523,491,514
455,515,799,521,490,514
457,513,801,521,492,513
457,513,801,521,492,513
457,524,800,521,491,514
460,527,800,519,492,514
461,526,800,523,493,513
462,526,801,522,494,513
461,524,800,520,494,513
463,524,802,524,496,512
466,527,802,524,497,511
468,525,803,520,499,510
468,524,804,519,500,510
472,522,807,520,504,509
474,519,808,519,507,508
476,519,810,518,509,508
480,515,811,519,513,509
481,512,812,518,515,509
480,514,817,518,514,509
483,509,818,517,518,509
484,510,819,516,519,509
487,503,820,516,521,509
487,503,820,515,521,510
491,500,824,514,524,511
494,497,823,512,526,511
502,498,827,510,531,516
502,498,827,510,531,516
502,498,827,510,531,516
505,495,827,509,531,517
505,495,827,509,531,517
509,494,824,506,532,518
511,499,827,509,536,521
515,505,829,508,542,525
520,509,831,506,547,527
525,514,831,497,554,530
525,517,833,496,555,531
530,521,831,488,561,531
531,526,834,488,564,531
538,535,840,483,571,531
540,536,843,483,573,530
545,533,847,480,578,529
548,532,849,477,581,529
554,534,854,473,587,528
562,536,866,478,593,523
568,533,870,477,599,520
577,534,878,484,605,516
581,535,880,485,607,513
584,529,886,494,611,509
581,528,886,499,609,508
578,524,883,504,606,505
578,523,882,508,606,503
576,516,875,514,605,499
577,517,875,518,605,498
574,509,869,527,606,498
572,503,863,529,605,497
572,502,862,532,605,497
574,499,858,540,607,498
578,497,860,542,611,500
582,494,860,547,614,502
582,494,860,547,614,502
588,494,861,551,619,506
587,493,865,552,618,505
589,494,870,549,620,508
592,494,866,553,621,510
592,494,870,551,621,512
592,496,868,548,619,515
585,502,864,541,614,520
585,500,864,540,612,521
581,507,857,535,610,525
582,507,856,530,609,527
578,510,851,527,606,529
580,512,844,522,607,531
573,518,837,517,603,532
571,518,836,513,602,532
566,523,828,508,598,533
564,527,820,503,597,533
562,528,818,500,595,533
568,538,811,495,600,530
560,530,806,494,594,531
561,529,805,489,594,531
562,532,806,489,596,531
561,532,802,484,595,530
563,529,803,486,596,529
566,529,802,479,598,527
566,531,800,478,599,527
569,533,799,472,601,524
570,536,800,473,601,523
568,535,795,466,599,522
566,531,788,463,596,517
563,536,782,459,592,517
559,536,779,455,586,515
555,534,772,453,583,515
552,533,765,447,579,511
550,531,761,444,577,509
550,529,756,441,576,507
549,526,756,438,576,505
553,527,756,436,577,502
550,524,760,435,577,502
552,525,754,435,576,501
553,522,757,432,579,500
552,522,757,432,578,500
554,522,757,432,579,499
553,521,760,431,579,499
556,524,761,429,580,499
553,522,757,429,579,499
551,522,763,430,578,501
551,523,759,430,577,501
551,522,761,429,577,499
547,522,756,428,574,501
546,523,756,428,573,501
542,523,752,427,569,501
538,523,746,428,565,501
528,522,740,427,556,501
526,524,739,429,553,501
517,522,728,428,545,501
515,522,727,426,543,501
511,523,725,427,539,503
511,523,724,428,539,502
511,523,723,426,538,501
508,521,725,428,537,501
507,521,722,428,537,502
504,523,721,427,534,505
508,525,725,427,535,503
505,523,722,426,535,504
504,524,721,426,534,504
506,524,721,427,535,503
507,526,722,428,535,503
503,524,722,427,533,505
505,524,721,427,534,503
505,525,720,428,534,505
506,527,723,427,533,504
505,525,721,427,533,504
505,526,725,429,533,504
504,527,722,428,532,505
505,526,721,428,533,504
503,524,721,428,532,505
505,526,721,427,533,504
505,527,721,427,532,504
503,524,721,428,532,505
504,526,723,427,532,504
503,526,723,428,532,505
504,527,722,428,532,505
503,525,725,428,533,505
504,526,722,428,532,505
503,524,723,426,533,504
503,525,721,428,533,505
503,526,721,428,532,505
506,525,723,428,534,503
501,525,721,428,531,507
501,523,721,429,532,506
505,525,723,429,533,504
499,523,721,430,530,507
500,524,722,429,531,506
499,523,723,429,530,507
500,523,721,431,531,506
499,524,722,431,530,508
501,526,723,432,531,507
497,523,721,432,529,508
498,524,723,432,529,509
498,525,722,435,529,509
496,525,723,435,527,509
500,528,724,437,529,508
496,529,721,438,525,510
495,530,721,438,524,510
497,535,721,440,523,511
497,536,721,442,522,511
498,537,721,442,522,511
497,538,721,444,521,512
496,539,721,445,520,514
499,542,721,445,519,514
498,544,722,446,518,515
502,545,721,446,519,514
502,547,721,447,518,516
504,549,721,450,517,517
504,550,720,451,517,518
508,552,720,452,516,519
505,553,723,454,516,520
509,554,723,455,516,520
511,556,721,456,515,522
511,556,721,457,515,522
513,558,721,458,515,524
498,557,723,460,515,527
495,560,724,461,514,531
490,555,722,462,512,533
507,564,723,466,513,530
509,565,724,467,513,531
512,567,723,469,513,533
516,568,724,470,513,534
514,568,725,474,513,534
518,571,722,476,513,537
522,574,724,480,514,541
525,576,723,480,514,544
527,576,723,482,515,544
527,580,723,485,516,547
530,579,723,487,516,548
531,582,724,489,517,551
530,584,724,490,518,552
531,589,725,491,521,556
530,591,726,494,523,557
530,594,732,495,529,559
536,591,736,496,532,557
533,596,744,500,541,563
537,596,747,500,544,563
541,598,756,502,552,566
544,598,760,503,556,566
535,597,762,507,558,572
535,597,763,508,559,573
536,600,765,510,558,574
532,602,765,510,557,578
530,602,763,509,555,579
538,604,764,509,557,575
532,600,764,509,557,576
534,599,764,510,558,575
531,598,765,510,557,576
530,594,764,511,557,574
525,589,765,513,555,577
520,591,763,512,553,579
519,588,762,514,552,578
517,590,763,512,550,579
518,586,763,511,550,577
518,589,763,511,549,575
517,585,763,513,550,574
516,580,762,509,549,570
513,565,762,505,546,563
514,563,763,503,547,559
512,549,758,494,544,552
511,545,758,492,543,548
508,546,759,492,542,544
507,543,758,488,541,543
505,539,756,489,538,541
505,538,756,489,537,540
504,537,755,488,536,538
503,537,756,487,536,539
502,541,753,490,535,539
501,535,755,490,533,538
502,530,754,489,533,539
498,526,753,490,529,538
498,519,751,492,525,537
495,512,747,496,520,534
493,512,749,497,519,533
489,510,749,495,517,530
491,508,746,497,516,529
488,508,747,497,514,528
484,518,749,494,516,529
483,522,747,494,516,529
485,526,750,493,518,529
484,526,753,495,517,529
489,526,758,495,523,529
494,532,767,496,528,529
495,530,770,496,529,529
502,528,777,498,536,530
502,531,781,497,537,530
505,530,784,496,540,531
507,533,784,499,541,531
508,535,786,499,542,531
509,536,785,500,543,531
509,533,788,496,543,531
512,532,790,496,547,532
513,532,792,495,548,532
514,537,793,492,548,532
516,536,795,491,550,532
515,536,796,489,550,532
516,538,796,488,550,532
515,537,797,489,550,532
518,536,796,489,552,532
516,535,798,489,551,532
515,539,795,490,549,533
515,538,798,488,550,533
517,537,798,488,551,533
519,534,796,489,553,533
519,539,796,489,553,532
517,539,797,489,551,533
517,537,796,490,551,533
516,540,798,488,550,533
518,537,796,486,552,533
517,539,798,487,551,533
517,539,798,487,551,533
518,538,798,490,552,534
516,536,796,491,550,534
516,535,796,490,550,535
519,534,797,489,553,532
517,535,797,488,552,534
518,533,797,489,552,533
517,534,796,489,551,534
517,533,795,489,551,534
515,534,792,495,549,535
517,534,794,493,551,534
515,532,793,493,549,534
514,531,793,493,548,533
514,531,795,493,548,534
512,531,795,491,547,534
512,534,792,491,547,534
511,533,794,492,546,534
511,533,793,494,546,533
513,535,793,494,548,533
513,536,794,493,548,533
513,535,794,490,548,533
512,536,794,492,547,533
513,536,793,495,547,532
512,537,794,493,546,532
512,535,794,492,547,532
511,538,793,492,545,532
511,538,793,492,545,532
511,536,795,493,546,532
512,536,792,492,546,532
511,541,795,492,545,532
510,539,792,491,544,533
512,538,791,495,546,532
511,539,792,492,545,532
508,538,789,496,542,532
505,537,785,496,539,534
506,537,787,495,540,534
506,534,786,495,540,533
504,533,787,495,539,534
503,531,783,497,537,534
501,531,783,496,536,534
500,528,782,497,534,534
500,528,779,499,534,533
501,527,781,497,535,533
497,523,779,499,530,533
499,523,777,500,531,533
496,523,777,499,529,533
495,522,774,501,528,532
489,526,773,498,523,531
486,527,773,500,521,531
490,527,771,501,524,530
485,529,772,499,520,530
484,536,769,501,518,530
483,541,767,501,516,530
483,538,767,500,517,530
482,542,766,501,515,530
480,542,765,501,513,531
481,543,764,500,513,531
480,545,762,500,511,530
480,545,761,501,511,531
478,548,761,501,508,532
478,548,759,502,508,532
475,550,757,501,505,533
476,550,756,500,505,532
474,553,755,499,503,533
472,555,753,498,500,534
475,556,750,501,501,534
472,558,750,499,498,535
473,557,749,499,499,535
472,560,747,499,497,537
474,560,748,497,498,536
469,562,749,498,494,538
467,558,748,498,496,538
468,558,749,498,496,537
462,552,750,498,494,539
463,549,749,498,496,538
462,551,749,498,495,539
461,550,749,497,495,540
459,549,749,498,493,541
460,549,748,499,494,541
460,548,749,498,494,540
459,550,749,497,493,540
457,548,749,497,491,541
461,548,749,498,495,540
460,550,749,497,494,540
461,552,749,498,494,539
460,552,748,497,493,539
461,552,748,499,494,539
462,554,749,498,494,539
461,555,749,497,492,539
460,554,748,499,492,539
461,557,749,498,492,539
462,556,749,497,493,539
460,556,749,498,491,540
462,557,749,498,493,540
464,560,747,498,492,539
466,560,748,499,493,539
466,559,744,497,493,539
467,560,745,498,494,539
468,561,747,498,494,539
467,560,748,497,494,538
472,560,748,496,497,537
467,563,745,499,492,539
466,564,743,498,491,540
465,562,748,496,492,540
467,561,746,495,494,540
463,556,746,497,494,541
458,556,743,497,490,543
457,554,744,497,490,543
457,552,742,494,490,543
456,554,741,492,489,544
454,553,741,495,488,544
452,548,741,492,486,545
455,552,740,493,489,544
453,549,743,491,487,546
457,552,743,493,491,545
455,557,743,490,488,546
462,560,747,490,494,546
468,565,752,491,497,546
476,568,761,493,504,547
481,567,763,493,509,546
489,568,771,491,516,546
494,568,775,492,521,545
498,571,778,492,521,546
500,572,779,492,523,546
504,571,780,491,526,545
502,571,780,490,525,546
501,571,782,492,526,546
501,571,782,491,526,546
501,571,781,492,526,546
502,573,778,491,525,547
503,573,780,493,526,547
500,572,783,491,525,548
498,569,781,491,526,548
499,568,782,492,527,547
495,570,779,492,524,549
493,568,781,491,523,550
494,566,780,492,525,549
492,566,780,491,523,550
495,569,780,490,524,549
495,568,781,494,525,549
494,566,783,493,525,549
494,566,783,493,525,549
494,560,781,493,527,549
493,559,782,494,526,548
492,561,782,493,525,549
492,559,781,493,525,549
491,556,781,494,525,549
491,556,781,493,525,549
491,556,781,493,525,549
490,556,782,492,524,549
492,558,780,492,525,548
490,558,782,494,524,548
